Step,Action,CPU,Swap,Load,RAM,IOwait,Latency,Reward
224,4,0.014871328137814999,0.0,0.7248952984809875,0.022193508222699165,0.00847996212542057,0.0,0.9775104522705078
225,3,0.0,0.024601366370916367,0.7037813663482666,0.0,0.015887929126620293,0.0,0.977161705493927
226,2,0.0,0.03376030921936035,0.6757371425628662,0.0,0.0,0.04161906614899635,0.9790502786636353
227,3,0.008117754943668842,0.03955172002315521,0.6478615999221802,0.0,0.0,0.031154591590166092,0.9812586903572083
228,3,0.010149202309548855,0.06272291392087936,0.6691228747367859,0.029382862150669098,0.0,0.02870914712548256,0.976815402507782
229,2,0.031647417694330215,0.05112266540527344,0.6856495141983032,0.028500866144895554,0.0,0.04681306332349777,0.9763227701187134
230,2,1.6928976037888788e-05,0.04619788005948067,0.6945576667785645,0.007747420109808445,0.02047777734696865,0.06474534422159195,0.9759244322776794
231,3,0.0,0.01305550429970026,0.70185387134552,0.024991029873490334,0.03307383507490158,0.03704797104001045,0.9785090684890747
232,3,0.0,0.009857863187789917,0.6821348071098328,0.029432741925120354,0.0,0.01847926713526249,0.9808007478713989
233,3,0.0012257483322173357,0.02243785187602043,0.7031793594360352,0.0736672431230545,0.0,0.01580691523849964,0.9774382710456848
234,2,0.04919043183326721,0.002079682657495141,0.6772860884666443,0.057419538497924805,0.009430110454559326,0.0,0.9820634126663208
235,2,0.05020160973072052,0.00967345293611288,0.655101478099823,0.05275994911789894,0.008305300958454609,0.0,0.9835225343704224
236,2,0.06523825228214264,0.0021300732623785734,0.6744846105575562,0.055411528795957565,0.0052056885324418545,0.016570070758461952,0.982338547706604
237,2,0.07111969590187073,0.009289795532822609,0.6567472219467163,0.05453368276357651,0.0,0.021814921870827675,0.9833962917327881
238,2,0.0599980428814888,0.06371608376502991,0.6647965312004089,0.05000290274620056,0.00042691020644269884,0.03678155317902565,0.977148711681366
239,2,0.0421053022146225,0.04540008679032326,0.6756736636161804,0.05443350970745087,0.03932441398501396,0.03981076553463936,0.9778926372528076
240,2,0.05480765923857689,0.06335240602493286,0.6868594288825989,0.040876537561416626,0.016464009881019592,0.07192204892635345,0.9749788045883179
241,2,0.02675061859190464,0.04229755327105522,0.6775211095809937,0.04581885412335396,0.0,0.081268809735775,0.9780181050300598
242,3,0.04814545810222626,0.03199419006705284,0.6577922701835632,0.04499278962612152,0.03102222830057144,0.0,0.9810213446617126
243,2,0.04789940267801285,0.0304330475628376,0.6728999018669128,0.03440481796860695,0.0,0.0037877720315009356,0.9796667098999023
244,2,0.06081390380859375,0.0,0.6609319448471069,0.03291419893503189,0.0,0.0,0.9839068055152893
245,2,0.08833925426006317,0.008805359713733196,0.6747568249702454,0.06336142867803574,0.01050584763288498,0.0,0.981643795967102
246,2,0.09256019443273544,0.0,0.7015385031700134,0.029989736154675484,0.0,0.012857384979724884,0.9798461198806763
247,3,0.11225820332765579,0.032404638826847076,0.6606930494308472,0.03693502023816109,0.005682384595274925,0.02744251675903797,0.9806902408599854
248,2,0.13176633417606354,0.02202754281461239,0.6553508639335632,0.038953397423028946,0.0010508772684261203,0.02711382508277893,0.982262134552002
249,2,0.12144601345062256,0.02554510161280632,0.6794907450675964,0.02426888421177864,0.009384620934724808,0.010658635757863522,0.979496419429779
250,2,0.13051390647888184,0.018127651885151863,0.6592194437980652,0.0,0.0,0.0,0.982265293598175
251,2,0.1264900267124176,0.033963289111852646,0.6563997864723206,0.009400197304785252,0.01332136895507574,0.0,0.9809637069702148
252,2,0.13614454865455627,0.07882329821586609,0.6389781832695007,0.022287603467702866,0.0,0.0,0.9782198667526245
253,4,0.13178254663944244,0.02959449216723442,0.6345779299736023,0.03339990973472595,0.0,0.0,0.9835827350616455
254,4,0.14823678135871887,0.004693370778113604,0.6320841312408447,0.03872578218579292,0.0,0.0,0.9863222241401672
255,2,0.13707628846168518,0.0,0.5862666368484497,0.025484491139650345,0.0,0.021620050072669983,0.9913733601570129
256,2,0.10828068852424622,0.038699131458997726,0.6306298971176147,0.009991359896957874,0.0,0.01914363168179989,0.9830670952796936
257,2,0.12806683778762817,0.018190693110227585,0.6411521434783936,0.0151212802156806,0.0017805614043027163,0.026690486818552017,0.9840657114982605
258,2,0.11756762862205505,0.01576753705739975,0.6585559844970703,0.008206820115447044,0.00570650352165103,0.014327560551464558,0.9825676679611206
259,2,0.1254928559064865,0.048104967921972275,0.65119868516922,0.0,0.017579130828380585,0.0,0.980069637298584
260,4,0.13448770344257355,0.0,0.6175759434700012,0.0,0.0,0.03443159535527229,0.9882423877716064
261,3,0.13169698417186737,0.0,0.6188431978225708,0.013152902014553547,0.0,0.001321584451943636,0.988115668296814
262,2,0.1702258288860321,0.0,0.6205788254737854,0.0054458389058709145,0.0,0.0,0.987942099571228
263,2,0.16043902933597565,0.0,0.6142790913581848,0.0,0.0037021152675151825,0.00258979806676507,0.9885721206665039
264,2,0.18139788508415222,0.0,0.6491058468818665,0.0,0.011845031753182411,0.02474816143512726,0.9850894212722778
265,3,0.19371505081653595,0.0009959163144230843,0.7251651883125305,0.0,0.0060405852273106575,0.014666154980659485,0.9773839116096497
266,3,0.2034362256526947,0.002824947703629732,0.7339653968811035,0.0,0.0,0.0,0.9763209819793701
267,2,0.1872038096189499,0.0,0.7464175224304199,0.0,0.0,0.00712052034214139,0.975358247756958
268,3,0.15956784784793854,0.0,0.7629685401916504,0.0239808801561594,0.0,0.0,0.973703145980835
269,2,0.1798601597547531,0.0,0.7665665745735168,0.007850020192563534,0.02131655067205429,0.0,0.9733433723449707
270,2,0.18917083740234375,0.011151328682899475,0.759711742401123,0.0,0.0,0.0,0.9729136824607849
271,2,0.19520269334316254,0.0073647391982376575,0.7571564316749573,0.0,0.0,0.045167479664087296,0.9735478758811951
272,3,0.1803247630596161,0.0,0.7349290251731873,0.0,0.012417875230312347,0.014418738894164562,0.9765070676803589
273,3,0.19151268899440765,0.010043758898973465,0.7244323492050171,0.015193297527730465,0.0,0.009295505471527576,0.9765523672103882
274,2,0.1955106258392334,0.03764224797487259,0.7326297760009766,0.043651629239320755,0.016696901991963387,0.0,0.9729728102684021
275,2,0.18925565481185913,0.06676361709833145,0.7279455065727234,0.03470121696591377,0.0021147592924535275,0.0,0.9705290794372559
276,4,0.19709248840808868,0.004451347980648279,0.7363609671592712,0.019224049523472786,0.043954458087682724,0.0,0.9759187698364258
277,2,0.17346502840518951,0.0,0.7560545206069946,0.042180873453617096,0.01007772609591484,0.03978049010038376,0.9743945598602295
278,3,0.176291823387146,0.0,0.772178590297699,0.04179350659251213,0.029852837324142456,0.0039558266289532185,0.9727821350097656
279,2,0.1740960031747818,0.0323294997215271,0.7528937458992004,0.04134577512741089,0.029868310317397118,0.0038045456167310476,0.9714776873588562
280,2,0.1549929529428482,0.017630280926823616,0.7409816384315491,0.037297725677490234,0.0,0.01903560385107994,0.9741387963294983
281,2,0.15967132151126862,0.0280228890478611,0.7750074863433838,0.03248715400695801,0.0034356608521193266,0.05455712229013443,0.9696969389915466
282,3,0.14977245032787323,0.01039939559996128,0.7860175967216492,0.0,0.002782026305794716,0.0,0.9703583121299744
283,2,0.16466380655765533,0.049379415810108185,0.7986392378807068,0.0,0.008349874056875706,0.0066106016747653484,0.9651981592178345
284,2,0.13530932366847992,0.025334462523460388,0.835710883140564,0.014584210701286793,0.018733970820903778,0.0,0.9638954401016235
285,2,0.1380087286233902,0.05468331277370453,0.8184892535209656,0.016923751682043076,6.233669409994036e-05,0.03341621905565262,0.9626827239990234
286,2,0.1682918518781662,0.03572844713926315,0.8079255819320679,0.0,0.0,0.06679550558328629,0.9656345844268799
287,3,0.19277022778987885,0.011285963468253613,0.8364633321762085,0.03726544603705406,0.015627846121788025,0.0016248391475528479,0.965225100517273
288,2,0.19255243241786957,0.0,0.844292938709259,0.0642198994755745,0.04549957811832428,0.01772991009056568,0.9655706882476807
289,2,0.1603051722049713,0.0,0.8503003120422363,0.08116255700588226,0.0,0.019304543733596802,0.9649699926376343
290,3,0.18586064875125885,0.0,0.8816535472869873,0.05938823148608208,0.009363831952214241,0.029673270881175995,0.9618346691131592
291,3,0.19002032279968262,0.011322123929858208,0.8946632742881775,0.04733771085739136,0.028908977285027504,0.007671188097447157,0.9594014883041382
292,2,0.166489839553833,0.02926413156092167,0.9486382603645325,0.04376327246427536,0.020424121990799904,0.014737328514456749,0.9522097706794739
293,1,0.12156181782484055,0.045267317444086075,0.9610646367073059,0.0067947618663311005,0.030296139419078827,0.04715975746512413,0.9493668079376221
294,3,0.12240949273109436,0.03804850950837135,0.9626924991607666,0.04933161288499832,0.0,0.0,0.9499258995056152
295,1,0.11900825053453445,0.03596058487892151,0.9715597033500671,0.0,0.0,0.06796257942914963,0.9492479562759399
296,3,0.11299110949039459,0.029908791184425354,0.9855501651763916,0.028552187606692314,0.02149157226085663,0.0036611114628612995,0.9484540820121765
297,1,0.08067876845598221,0.05686390772461891,0.976643443107605,0.0,0.04142037779092789,0.06349501758813858,0.9466492533683777
298,3,0.10382770746946335,0.046367790549993515,0.9384549856185913,0.0,0.02354535087943077,0.0,0.9515177011489868
299,1,0.10652851313352585,0.01573464646935463,0.9599007964134216,0.02370736561715603,0.05034983903169632,0.06287554651498795,0.9523664712905884
300,3,0.11814243346452713,0.0,0.9386941194534302,0.030658895149827003,0.05506358668208122,0.0,0.9551178812980652
301,3,0.15572388470172882,0.0,0.930544912815094,0.016260959208011627,0.009325558319687843,0.0,0.956945538520813
302,3,0.15636266767978668,0.007747476454824209,0.9042957425117493,0.0,0.0007201963453553617,0.0,0.9587956666946411
303,3,0.1419970840215683,0.023256521672010422,0.9305275678634644,0.0004054652526974678,0.0,0.0,0.9546216130256653
304,1,0.14497368037700653,0.03474119305610657,0.9372343420982361,0.0,0.0,0.04954921826720238,0.9528024196624756
305,3,0.1712741106748581,0.07524318993091583,0.9852936267852783,0.004682347644120455,0.01163099892437458,0.027639465406537056,0.9439463019371033
306,1,0.17222541570663452,0.07328897714614868,0.9596039056777954,0.0,0.025585763156414032,0.10127749294042587,0.9465829730033875
307,3,0.16270285844802856,0.08520929515361786,0.929635763168335,0.008563251234591007,0.0,0.0,0.9485154747962952
308,1,0.1722027063369751,0.0820428729057312,0.9426099061965942,0.027016254141926765,0.0,0.07111509889364243,0.9475347399711609
309,2,0.21347106993198395,0.06738817691802979,0.9451583623886108,0.004410460125654936,0.015747111290693283,0.08166033029556274,0.9487453699111938
310,3,0.21887944638729095,0.05371059104800224,0.9660438895225525,0.0,0.020561981946229935,0.0,0.948024570941925
311,1,0.1886860728263855,0.0671342983841896,0.9654138088226318,0.0,0.019177058711647987,0.049218691885471344,0.9467451572418213
312,3,0.19652493298053741,0.07328034192323685,0.9612975716590881,0.0,0.0,0.0049684131518006325,0.9465422034263611
313,1,0.2046082466840744,0.08866608142852783,0.992182195186615,0.0,0.0,0.033176716417074203,0.9419151544570923
314,1,0.19683660566806793,0.10361751914024353,0.9921125769615173,0.0,0.038253817707300186,0.06064188852906227,0.9404270052909851
315,2,0.179189532995224,0.08565255254507065,1.0,0.01496150903403759,0.032600414007902145,0.05294521152973175,0.9414347410202026
316,1,0.13392001390457153,0.10253855586051941,0.9704905152320862,0.006325541529804468,0.015632200986146927,0.10857457667589188,0.9418396353721619
317,3,0.12564250826835632,0.08818943798542023,1.0,0.0,0.0205769594758749,0.0,0.9411810636520386
318,1,0.10567164421081543,0.0607270821928978,1.0,0.0,0.00722537562251091,0.05116461589932442,0.9439272880554199
319,3,0.1201402097940445,0.049325745552778244,1.0,0.0,0.0,0.0,0.9450674057006836
320,1,0.11119614541530609,0.07849404215812683,1.0,0.0,0.005871539935469627,0.010265139862895012,0.9421505928039551
321,1,0.1364738792181015,0.09156648069620132,0.982850193977356,0.025183120742440224,0.020140009000897408,0.05649203434586525,0.9425583481788635
322,2,0.1430695503950119,0.0869460180401802,0.9810049533843994,0.032430361956357956,0.0,0.062028419226408005,0.9432048797607422
323,2,0.14999690651893616,0.13164766132831573,0.9646830558776855,0.06199125573039055,0.0,0.07767917215824127,0.9403669238090515
324,2,0.17358139157295227,0.11402539908885956,0.9278627634048462,0.08369149267673492,0.0,0.09814123064279556,0.9458111524581909
325,2,0.17152053117752075,0.08431274443864822,0.9515575170516968,0.12109730392694473,0.022845569998025894,0.12678760290145874,0.9437342286109924
326,3,0.14033392071723938,0.09735926240682602,0.9287112355232239,0.11429940909147263,0.06663502007722855,0.03252734616398811,0.9440659284591675
327,2,0.14415158331394196,0.09813112020492554,0.9147949814796448,0.10896717011928558,0.018450511619448662,0.049784786999225616,0.9487074017524719
328,2,0.10873688012361526,0.07864779233932495,0.8900311589241028,0.0994519293308258,0.0,0.044229570776224136,0.9531320929527283
329,2,0.10622777044773102,0.09721992909908295,0.8463029265403748,0.09656867384910583,0.012499258853495121,0.03641987591981888,0.9556477069854736
330,4,0.12993499636650085,0.0,0.8574047684669495,0.07761547714471817,0.0,0.025251269340515137,0.9642595052719116
331,3,0.15922221541404724,0.0,0.8688645958900452,0.07400459796190262,0.02293793298304081,0.0038370874244719744,0.96311354637146
332,2,0.12540537118911743,0.0,0.868943989276886,0.06614995002746582,0.0,0.031643111258745193,0.9631056189537048
333,3,0.15297886729240417,0.0,0.8683748245239258,0.1031651571393013,0.014247174374759197,0.0,0.9631625413894653
334,2,0.1848403811454773,0.0,0.8647449016571045,0.06291486322879791,0.0,0.019952280446887016,0.9635255336761475
335,3,0.17815734446048737,0.015971139073371887,0.8359163403511047,0.08841736614704132,0.012563039548695087,0.0,0.9648112654685974
336,2,0.19071762263774872,0.0,0.8246481418609619,0.12402181327342987,0.00916652288287878,0.027921954169869423,0.9675351977348328
337,2,0.2345411330461502,0.0,0.8270658254623413,0.13014483451843262,0.0,0.013075788505375385,0.9672934412956238
338,2,0.2414773404598236,0.0,0.856956422328949,0.15404856204986572,0.007238272111862898,0.0,0.9643043279647827
339,1,0.21654267609119415,0.03774923458695412,0.8431079387664795,0.08154315501451492,0.04185835272073746,0.07015582919120789,0.9619143009185791
340,2,0.2492356300354004,0.06010347977280617,0.8572800755500793,0.07220583409070969,0.0,0.0630882978439331,0.9582616686820984
341,2,0.2584671080112457,0.05803048238158226,0.8708298206329346,0.10085801780223846,0.027320070192217827,0.03402646258473396,0.9571139812469482
342,2,0.1934185028076172,0.06364927440881729,0.8564515709877014,0.09259764850139618,0.0,0.04781287908554077,0.9579899311065674
343,2,0.16876301169395447,0.06438010185956955,0.8756123781204224,0.07522498071193695,0.0,0.06680170446634293,0.9560007452964783
344,2,0.157292440533638,0.08645239472389221,0.8719161748886108,0.08591602742671967,0.0,0.07596153020858765,0.954163134098053
345,2,0.13414683938026428,0.08818136155605316,0.8706539869308472,0.07073034346103668,0.0,0.07123337686061859,0.9541164636611938
346,2,0.14915770292282104,0.11616182327270508,0.8937317132949829,0.09137006849050522,0.0,0.049989812076091766,0.9490106701850891
347,4,0.17277464270591736,0.0,0.9170498251914978,0.09883951395750046,0.0,0.03822075575590134,0.9582949876785278
348,3,0.1585833728313446,0.0,0.8994479775428772,0.1036287397146225,0.0,0.0,0.9600552320480347
349,1,0.17310349643230438,0.0,0.8919686079025269,0.0,0.024149274453520775,0.047867678105831146,0.9608031511306763
350,3,0.16320694983005524,0.0,0.8893535137176514,0.00553735950961709,0.0,0.0,0.9610646367073059
351,3,0.15471021831035614,0.0,0.895596981048584,0.006076974328607321,0.0,0.002570185111835599,0.9604402780532837
352,3,0.13573123514652252,0.0,0.8994554877281189,0.0,0.009530196897685528,0.03631167113780975,0.9600544571876526
353,3,0.15245135128498077,0.0,0.9210141897201538,0.0,0.0,0.0,0.9578985571861267
354,3,0.16482429206371307,0.01064504124224186,0.9006301164627075,0.0,0.0,0.0,0.9588724970817566
355,3,0.17566528916358948,0.0,0.9078910946846008,0.016259826719760895,0.0,0.0,0.9592108726501465
356,3,0.14131003618240356,0.0,0.9270187020301819,0.02512153424322605,0.025040674954652786,0.0036164482589811087,0.9572981595993042
357,3,0.14252352714538574,0.02377784065902233,0.9389244318008423,0.01763817109167576,0.062390971928834915,0.005635474342852831,0.9512515664100647
358,2,0.11510111391544342,0.018689004704356194,0.8997634649276733,0.05512038618326187,0.024057725444436073,0.012980837374925613,0.9581547379493713
359,2,0.14503318071365356,0.025923486799001694,0.8806251287460327,0.028168203309178352,0.0,0.0,0.9593451619148254
360,1,0.13964582979679108,0.005942538846284151,0.8871012330055237,0.0498410128057003,0.01026520412415266,0.045720528811216354,0.9606956243515015
361,3,0.12388774752616882,0.012317691929638386,0.8527061939239502,0.050170909613370895,0.02203979343175888,0.0,0.9634976387023926
362,2,0.1406286209821701,0.04814878851175308,0.8415837287902832,0.05447041615843773,0.029584290459752083,0.0,0.9610267281532288
363,2,0.1017572283744812,0.0519910529255867,0.818217933177948,0.04274490475654602,0.004406506195664406,0.0,0.9629790782928467
364,2,0.11722782254219055,0.05258564278483391,0.8195858597755432,0.019555501639842987,0.01852543093264103,0.010776740498840809,0.9627828598022461
365,2,0.1372569054365158,0.06899464130401611,0.8005493879318237,0.01038985326886177,0.0035126381553709507,0.003917973022907972,0.963045597076416
366,4,0.12392299622297287,0.0007183926645666361,0.8172206878662109,0.011130591854453087,0.0,0.0029023888055235147,0.9682061076164246
367,3,0.0924341082572937,0.02071399986743927,0.8011296391487122,0.04216882959008217,0.0,0.02403728850185871,0.967815637588501
368,3,0.09110958874225616,0.04314153641462326,0.7909879684448242,0.0,0.03415922448039055,0.0,0.9665870666503906
369,2,0.07407178729772568,0.01564020849764347,0.7672615647315979,0.0,0.015888316556811333,0.0,0.9717098474502563
370,2,0.07260482013225555,0.01568060740828514,0.792041003704071,0.0,0.0,0.013638910837471485,0.9692278504371643
371,3,0.05663642659783363,0.0027774011250585318,0.8249408602714539,0.007251895032823086,0.03162654861807823,0.0024334804620593786,0.9672281742095947
372,3,0.060063038021326065,0.00541145633906126,0.8257931470870972,0.0,0.017521115019917488,0.0,0.9668795466423035
373,3,0.09138786792755127,0.0,0.8342003226280212,0.00382977444678545,0.02585504576563835,0.022412844002246857,0.9665799736976624
374,3,0.09766321629285812,0.005944693926721811,0.8358513712882996,0.0,0.03841159865260124,0.0,0.9658203721046448
375,3,0.08290240168571472,0.007565068546682596,0.8561379313468933,0.0,0.07851332426071167,0.0,0.9579270482063293
376,3,0.08884479850530624,0.0,0.8518490791320801,0.0,0.08583617955446243,0.0,0.9576478600502014
377,3,0.09917185455560684,0.0,0.8523018956184387,0.0,0.055033087730407715,0.0,0.9637631773948669
378,3,0.09025388211011887,0.007588228676468134,0.840217649936676,0.020686062052845955,0.04094328731298447,0.0002571699151303619,0.9652194380760193
379,3,0.07397974282503128,0.05030512437224388,0.8158139586448669,0.0,0.02115156315267086,0.0,0.9633880853652954
380,2,0.061609722673892975,0.029723139479756355,0.7909221649169922,0.0030904000159353018,0.00013088803098071367,0.0009176144958473742,0.9679354429244995
381,2,0.02963552437722683,0.021838070824742317,0.7962411046028137,0.014471002854406834,0.005120948422700167,0.03691766783595085,0.9681921005249023
382,3,0.05586639419198036,0.05352535471320152,0.7727147340774536,0.027122611179947853,0.012051032856106758,0.0,0.9673759937286377
383,2,0.05713510513305664,0.03704832121729851,0.7498118281364441,0.0069982134737074375,0.0,0.0064882249571383,0.9713139533996582
384,2,0.05104891583323479,0.021296178922057152,0.7665310502052307,0.0,0.0,0.0,0.9712172746658325
385,2,0.03595016524195671,0.007050234824419022,0.7713674902915955,0.0,0.0,0.030287764966487885,0.9721582531929016
386,3,0.04688142240047455,0.04163689166307449,0.775925874710083,0.022240091115236282,0.0,0.0,0.9682437181472778
387,2,0.03226584196090698,0.07412642985582352,0.7718731760978699,0.022287173196673393,0.0,0.01692494936287403,0.9654000401496887
388,2,0.010642497800290585,0.06255064904689789,0.7524857521057129,0.02722453698515892,0.003125357674434781,0.0,0.9684963822364807
389,2,0.01944597065448761,0.07146324217319489,0.7437164783477783,0.017421746626496315,0.021910671144723892,0.0,0.9684820175170898
390,2,0.04969395324587822,0.04454929009079933,0.7654158473014832,0.022031648084521294,0.02960043214261532,0.0,0.9690034985542297
391,2,0.061922479420900345,0.043527234345674515,0.7297512292861938,0.026924535632133484,0.010316338390111923,0.03417754918336868,0.972672164440155
392,2,0.07272841036319733,0.05338123068213463,0.7335460186004639,0.008425057865679264,0.013867494650185108,0.007119017653167248,0.9713072776794434
393,2,0.07827679067850113,0.032900501042604446,0.7647876739501953,0.03428705409169197,0.0,0.023945359513163567,0.9702311754226685
394,2,0.09218643605709076,0.054156020283699036,0.7198464274406433,0.05180114507675171,0.004081269260495901,0.06513887643814087,0.9725997447967529
395,2,0.10797351598739624,0.06168283894658089,0.7309216260910034,0.051643986254930496,0.004017024766653776,0.06475301086902618,0.9707395434379578
396,2,0.08926252275705338,0.04278629273176193,0.7154840230941772,0.07453817129135132,0.0,0.05900552496314049,0.9741729497909546
397,2,0.12732762098312378,0.03528681769967079,0.7104891538619995,0.08321534097194672,0.009147684089839458,0.0,0.9754223823547363
398,2,0.13068392872810364,0.025628134608268738,0.7108315229415894,0.09984429180622101,0.02970990166068077,0.0,0.9763540625572205
399,2,0.11345688998699188,0.0324978269636631,0.7313659191131592,0.0963110700249672,0.001606427482329309,0.004558838903903961,0.9736136198043823
400,2,0.1681792140007019,0.007568853907287121,0.7200618982315063,0.12060082703828812,0.00509588373824954,0.0,0.9772369265556335
401,2,0.14319349825382233,0.0,0.709507942199707,0.15646302700042725,0.0,0.016546834260225296,0.9790492057800293
402,2,0.12552526593208313,0.0,0.6885030269622803,0.15287669003009796,0.0,0.04279186204075813,0.9811496734619141
403,2,0.15061485767364502,0.0,0.7024863362312317,0.1827002614736557,0.0,0.05131978914141655,0.9797513484954834
404,2,0.13955390453338623,0.0,0.7113438248634338,0.20119112730026245,0.008059542626142502,0.06113965064287186,0.9788656234741211
405,2,0.13853473961353302,0.0,0.7235483527183533,0.17714452743530273,0.0,0.06567859649658203,0.9776451587677002
406,2,0.14109867811203003,0.02385922707617283,0.7129349708557129,0.21013155579566956,0.020345620810985565,0.038860660046339035,0.9763205647468567
407,2,0.14185766875743866,0.05590818077325821,0.7310994863510132,0.19666898250579834,0.0,0.036601047962903976,0.9712992310523987
408,4,0.12155048549175262,0.0,0.7528610229492188,0.18103021383285522,0.004500687588006258,0.05573422461748123,0.974713921546936
409,2,0.12009779363870621,0.011147702112793922,0.7499415278434753,0.17224456369876862,0.0,0.054070182144641876,0.9738910794258118
410,2,0.10705411434173584,0.008467930369079113,0.7509634494781494,0.17124280333518982,0.03178093209862709,0.04150139167904854,0.9740568399429321
411,2,0.10219097137451172,0.0,0.7561838626861572,0.20165343582630157,0.0,0.04223546385765076,0.9743816256523132
412,2,0.061294931918382645,0.0,0.7714982032775879,0.2072090357542038,0.0,0.03757026046514511,0.9728502035140991
413,2,0.060095980763435364,0.0,0.7558841109275818,0.21139203011989594,0.013747233897447586,0.043152377009391785,0.9744116067886353
414,2,0.03918897360563278,0.0,0.7331392168998718,0.18448475003242493,0.0065201944671571255,0.04851071536540985,0.9766860604286194
415,2,0.04398758336901665,0.0018364950083196163,0.6996564865112305,0.19873416423797607,0.0,0.037389978766441345,0.979850709438324
416,2,0.029081927612423897,0.0,0.700610339641571,0.18558454513549805,0.015396305359899998,0.0370560884475708,0.9799389839172363
417,2,0.05269337818026543,0.012916050851345062,0.7057235836982727,0.1798820197582245,0.0,0.0,0.9781360626220703
418,2,0.058760881423950195,0.007759221363812685,0.6930745244026184,0.19604334235191345,0.010663432069122791,0.021118421107530594,0.9799166321754456
419,2,0.040754083544015884,0.05452604219317436,0.6867743134498596,0.197520449757576,0.0,0.04405282437801361,0.9758699536323547
420,2,0.059573058038949966,0.03876732662320137,0.714889645576477,0.1953401416540146,0.0033800110686570406,0.004779928829520941,0.9746342897415161
421,2,0.07333901524543762,0.028292706236243248,0.7155733704566956,0.17073464393615723,0.0,0.015742866322398186,0.9756134152412415
422,2,0.06839429587125778,0.03063219226896763,0.7213984727859497,0.1729464828968048,0.024660050868988037,0.02165447548031807,0.9747969508171082
423,2,0.07144519686698914,0.04178851470351219,0.7012453079223633,0.1641344577074051,0.05520779266953468,0.04744160547852516,0.974655032157898
424,2,0.07832617312669754,0.01662680320441723,0.6481943130493164,0.21031589806079865,0.005458499304950237,0.07991008460521698,0.9835178852081299
425,2,0.057314641773700714,0.00725672859698534,0.6208510398864746,0.1976090520620346,0.0030514271929860115,0.09651254862546921,0.9871892333030701
426,3,0.0558607280254364,0.028179891407489777,0.6561235189437866,0.20119580626487732,0.006250583566725254,0.0,0.9815696477890015
427,2,0.055596355348825455,0.019955525174736977,0.6444570422172546,0.24473334848880768,0.0,0.0056874314323067665,0.983558714389801
428,2,0.08231626451015472,0.030518919229507446,0.6244722008705139,0.27121061086654663,0.0025923610664904118,0.010972701013088226,0.9845008850097656
429,4,0.0746627077460289,0.0,0.6079680323600769,0.28059571981430054,0.016677213832736015,0.0,0.9892032146453857
430,2,0.07836602628231049,0.02498633600771427,0.6238168478012085,0.26898565888404846,0.0,0.0,0.9851197004318237
431,4,0.0691276490688324,0.0,0.6411559581756592,0.24915078282356262,0.038876280188560486,0.03265966847538948,0.985884428024292
432,2,0.06786321103572845,0.0026764734648168087,0.6683376431465149,0.24678687751293182,0.017659572884440422,0.05308651924133301,0.9828985929489136
433,2,0.08697150647640228,0.0,0.6791126132011414,0.22368794679641724,0.0,0.08695583045482635,0.9820887446403503
434,2,0.07278892397880554,0.0008425641572102904,0.6950778961181641,0.20599231123924255,0.015424063429236412,0.11713417619466782,0.9786945581436157
435,3,0.0748240277171135,0.0,0.703788697719574,0.17161554098129272,0.04216688498854637,0.010211692191660404,0.9796211123466492
436,2,0.0553390309214592,0.0,0.663053035736084,0.17736899852752686,0.0,0.02960486337542534,0.9836946725845337
437,2,0.06977947056293488,0.0,0.6681984066963196,0.18978606164455414,0.0,0.0,0.9831801652908325
438,2,0.07133308053016663,0.0,0.6789599657058716,0.18860609829425812,0.062139008194208145,0.0,0.9796761870384216
439,2,0.05370478704571724,0.028941748663783073,0.7002148628234863,0.1519663780927658,0.029294412583112717,0.0450192354619503,0.9770843386650085
440,2,0.04427944868803024,0.0404377207159996,0.684873640537262,0.13065101206302643,0.0,0.037724569439888,0.9774688482284546
441,2,0.03209922835230827,0.011722145602107048,0.6911519169807434,0.11728709936141968,0.002986426232382655,0.030020635575056076,0.9797126054763794
442,2,0.045753806829452515,0.022401360794901848,0.7206631898880005,0.1192903146147728,0.0,0.040058646351099014,0.9756935238838196
443,2,0.046416595578193665,0.03788391500711441,0.6894847750663757,0.1156611517071724,0.0033987879287451506,0.047650374472141266,0.9772631525993347
444,2,0.0806698203086853,0.03682580962777138,0.6826515197753906,0.13489779829978943,0.0,0.06322282552719116,0.9780522584915161
445,2,0.07398339360952377,0.057464729994535446,0.6832103729248047,0.10407153517007828,0.01786312274634838,0.061627596616744995,0.9759324789047241
446,2,0.0839410200715065,0.03526536747813225,0.6937348246574402,0.08807048946619034,0.0,0.06844967603683472,0.9770999550819397
447,2,0.10960476845502853,0.037225909531116486,0.6764423251152039,0.0474727526307106,0.022604219615459442,0.045044831931591034,0.9786331653594971
448,2,0.0917031541466713,0.03234373778104782,0.6664251685142517,0.09421232342720032,0.0,0.02507554180920124,0.9801231026649475
449,2,0.11691170930862427,0.01709616743028164,0.6591435074806213,0.08239772915840149,0.02408207580447197,0.0357818678021431,0.9823760390281677
450,2,0.11119640618562698,0.010432946495711803,0.6413124203681946,0.05440850928425789,0.0,0.026643581688404083,0.9848254919052124
451,2,0.0858607143163681,0.007186174392700195,0.6404956579208374,0.06814996153116226,0.002838282845914364,0.04264804348349571,0.9852318167686462
452,3,0.0775255635380745,0.03850281238555908,0.6378235816955566,0.045962464064359665,0.0,0.0,0.9823673367500305
