time,cpu,ram,swap,temp,disk,net_sent,net_recv,free_disk_gb,used_disk_gb,total_disk_gb,load1,load5,load15,procs,ctx_switches,interrupts,soft_interrupts
0.026549100875854492,36.1,34.4,99.1,55.0,83.7,30107638,430253538,12.75271224975586,65.44691848754883,82.43073272705078,0.61328125,0.8212890625,1.13134765625,343,42102895,27420219,20364370
1.066427230834961,12.3,35.5,99.1,54.0,83.7,30108080,430253772,12.752708435058594,65.4469223022461,82.43073272705078,0.8046875,0.85791015625,1.1416015625,346,42122766,27431737,20378073
3.403524398803711,58.3,35.3,99.1,72.0,83.7,30119117,430261290,12.752708435058594,65.4469223022461,82.43073272705078,0.8046875,0.85791015625,1.1416015625,349,42165832,27458773,20388867
4.435318231582642,51.8,35.3,99.1,72.0,83.7,30119307,430261290,12.752708435058594,65.4469223022461,82.43073272705078,0.8046875,0.85791015625,1.1416015625,349,42175921,27469759,20392717
11.745426416397095,54.7,93.2,100.0,73.0,83.7,30126028,430269896,12.752696990966797,65.44693374633789,82.43073272705078,1.75146484375,1.06005859375,1.205078125,350,42252338,27546231,20419419
12.78539514541626,52.3,93.1,100.0,62.0,83.7,30126218,430270070,12.752696990966797,65.44693374633789,82.43073272705078,1.75146484375,1.06005859375,1.205078125,350,42260004,27556613,20423118
15.713415384292603,59.2,93.3,100.0,62.0,84.0,30126684,430270385,12.502685546875,65.69694519042969,82.43073272705078,1.75146484375,1.06005859375,1.205078125,353,42308772,27589766,20435424
16.744168758392334,52.4,93.3,100.0,63.0,84.0,30126960,430270502,12.502685546875,65.69694519042969,82.43073272705078,2.091796875,1.14208984375,1.23095703125,350,42316744,27599785,20439640
19.35223698616028,7.3,32.8,100.0,51.0,83.7,30127853,430271274,12.752689361572266,65.44694137573242,82.43073272705078,2.091796875,1.14208984375,1.23095703125,350,42341771,27613495,20459295
20.3721866607666,3.0,32.8,100.0,51.0,83.7,30127853,430271274,12.752689361572266,65.44694137573242,82.43073272705078,2.091796875,1.14208984375,1.23095703125,353,42351671,27617551,20462203
23.11481809616089,4.4,33.0,100.0,53.0,83.7,30128233,430271448,12.752681732177734,65.44694900512695,82.43073272705078,2.00390625,1.1396484375,1.2294921875,351,42375866,27631912,20471605
24.14604949951172,2.4,32.9,100.0,56.0,83.7,30128233,430271448,12.752681732177734,65.44694900512695,82.43073272705078,2.00390625,1.1396484375,1.2294921875,351,42389023,27639491,20477131
25.176080465316772,2.8,32.9,100.0,55.0,83.7,30128613,430271622,12.752681732177734,65.44694900512695,82.43073272705078,2.00390625,1.1396484375,1.2294921875,354,42397305,27646046,20485226
26.199201822280884,4.8,33.3,100.0,54.0,83.7,30128613,430271622,12.752681732177734,65.44694900512695,82.43073272705078,1.92333984375,1.13720703125,1.22802734375,350,42412362,27652425,20489732
30.61731481552124,5.9,33.2,100.0,51.0,83.7,30129269,430272082,12.752674102783203,65.44695663452148,82.43073272705078,1.92333984375,1.13720703125,1.22802734375,355,42444479,27670963,20516618
31.636829137802124,7.0,33.5,100.0,54.0,83.7,30129459,430272082,12.752674102783203,65.44695663452148,82.43073272705078,1.84912109375,1.134765625,1.2265625,352,42454182,27676545,20520210
32.65913987159729,1.1,33.4,100.0,51.0,83.7,30129459,430272082,12.752674102783203,65.44695663452148,82.43073272705078,1.84912109375,1.134765625,1.2265625,352,42458522,27678638,20521517
35.899730920791626,3.4,33.6,100.0,50.0,85.0,30145231,430349444,11.752670288085938,66.44696044921875,82.43073272705078,1.84912109375,1.134765625,1.2265625,354,42478974,27690599,20551380
36.951645612716675,1.1,33.6,100.0,50.0,85.0,30149089,430356842,11.752670288085938,66.44696044921875,82.43073272705078,1.78076171875,1.13232421875,1.22509765625,351,42482577,27692875,20552596
38.00931429862976,1.4,33.6,100.0,52.0,85.0,30149089,430356842,11.752670288085938,66.44696044921875,82.43073272705078,1.78076171875,1.13232421875,1.22509765625,351,42489083,27695693,20554583
40.9070930480957,3.3,33.4,100.0,50.0,83.7,30149567,430357102,12.752666473388672,65.44696426391602,82.43073272705078,1.78076171875,1.13232421875,1.22509765625,354,42514776,27723418,20572838
41.93488836288452,1.9,33.4,100.0,51.0,83.7,30149567,430357102,12.752666473388672,65.44696426391602,82.43073272705078,1.7177734375,1.1298828125,1.2236328125,351,42522887,27727239,20575431
